make_id,model_id,year,cylinder_capacity,km,color,region,price,fuel_type_id,transmission_id,traction_id,age
29,6026,2019,1600,60230,,Metropolitana de Santiago,7390000,0,0,0,5
49,647,2011,1400,231000,,Metropolitana de Santiago,3800000,1,0,,13
20,299,2018,1500,172416,Negro,OHiggins,9990000,1,0,0,6
27,353,2010,1400,193000,,Maule,4100000,0,0,0,14
33,410,2011,1100,144000,,Región Metropolitana,3500000,0,0,,13
4,31,2021,,17500,,Metropolitana de Santiago,48500000,0,1,,3
43,586,2021,1500,37000,Negro,Valparaíso,8990000,0,1,,3
6,116,2005,2200,179000,,Metropolitana de Santiago,4500000,0,1,0,19
19,5603,2018,1300,100000,,Valparaíso,7800000,0,0,0,6
49,657,2021,,41900,Grafito,Metropolitana de Santiago,99999999999,1,1,,3
29,5889,2023,,40000,,IIAntofagasta,13500000,1,0,,1
20,293,2014,,146550,,Ñuble,22500000,0,1,,10
33,410,2023,1200,8800,Plata,Metropolitana de Santiago,9950000,0,1,0,1
40,473,2012,2500,120132,,Metropolitana de Santiago,6200000,0,1,0,12
27,1691,2021,1200,150000,,IV Coquimbo,5500000,0,0,0,3
13,208,2019,2000,49000,Azul,Metropolitana de Santiago,16990000,1,1,0,5
33,393,2016,2000,132000,,,8500000,0,0,1,8
47,613,2012,2500,267000,,V Valparaíso,6790000,1,0,,12
27,353,2015,1600,145000,,Valparaíso,6700000,0,0,0,9
20,284,2022,,52000,,IX Araucanía,42900000,1,1,,2
65,793,2019,2000,86000,Blanco,Bío Bío,37990000,1,1,1,5
47,613,2010,,243238,,X Los Lagos,6500000,1,0,,14
65,795,2022,2000,38100,,Metropolitana de Santiago,41990000,2,1,1,2
16,838,2016,3300,44510,,Región Metropolitana,12490000,0,1,,8
11,158,2016,1400,48300,,Valparaíso,5190000,0,0,0,8
9,5962,2021,,27100,Plata,Metropolitana de Santiago,15480000,1,0,,3
11,908,2014,,111000,,Región Metropolitana,4700000,0,0,,10
47,622,2015,2500,186000,,Metropolitana de Santiago,8500000,1,0,1,9
112,5590,2018,2800,143000,,Los Ríos,17000000,1,1,1,6
40,468,2019,2000,45000,,Bío Bío,13000000,0,0,0,5
43,586,2021,1500,30000,,Región Metropolitana,7490000,0,0,,3
27,334,2011,9000,207000,,Región Metropolitana,9000000,1,0,1,13
61,744,2017,1300,42000,,Metropolitana de Santiago,10900000,0,0,,7
64,781,1999,,290000,,V Valparaíso,1800000,0,0,,25
47,609,2021,2500,62000,,X Los Lagos,12990000,0,1,,3
40,474,2013,,114000,Grafito,Los Lagos,10980000,0,1,,11
11,155,2013,1600,80000,,Valparaíso,6500000,0,0,0,11
27,332,2012,3800,126000,Azul,Metropolitana de Santiago,9980000,0,1,1,12
59,719,2012,2000,196500,,Antofagasta,6500000,1,0,0,12
47,1454,2017,,90206,,Bío Bío,14500000,1,0,,7
16,240,2017,2400,101000,,Metropolitana de Santiago,14590000,0,1,0,7
61,5943,2023,,22398,,Región Metropolitana,6990000,0,0,,1
16,240,2015,2400,100000,,Región Metropolitana,8490000,0,1,,9
13,213,2010,1600,175000,,IV Coquimbo,4200000,1,0,,14
63,771,2013,4000,145000,,Maule,12500000,0,1,0,11
19,1043,2019,1600,22000,,Región Metropolitana,10590000,0,1,,5
11,143,2007,,138629,,Metropolitana de Santiago,6000000,0,1,,17
59,719,2014,2000,100,,VII Maule,7000000,1,0,,10
26,329,2022,1500,3500,,Metropolitana de Santiago,7900000,0,1,0,2
52,685,2016,1600,84000,,Metropolitana de Santiago,7500000,0,0,0,8
33,393,2017,2000,84000,,Metropolitana de Santiago,12990000,0,1,,7
112,5590,2021,,121000,,Metropolitana de Santiago,15500000,1,1,,3
13,201,2005,1400,195000,,Metropolitana de Santiago,2600000,0,0,0,19
49,657,2023,,5800,,Región Metropolitana,23500000,0,1,,1
42,5596,2019,1500,80000,,Coquimbo,7900000,1,0,0,5
43,5605,2019,2000,51000,,Región Metropolitana,12990000,0,1,1,5
43,5944,2023,,17,Rojo,Coquimbo,15452000,0,0,,1
45,600,2018,,76000,,Metropolitana de Santiago,27500000,1,1,,6
11,820,2017,1800,112000,,Metropolitana de Santiago,7200000,0,0,0,7
19,6072,2023,1000,6800,Gris,Bío Bío,13690000,0,1,0,1
26,324,2016,1800,160000,,Los Lagos,11950000,0,1,0,8
27,1471,2019,1600,81908,,Región Metropolitana,10690000,0,1,,5
60,1721,2020,2000,26350,Azul,Araucanía,-1,0,1,1,4
63,762,2019,,62074,,Magallanes y Antártica Chilena,16800000,1,0,1,5
33,5947,2022,1600,40503,Rojo,Metropolitana de Santiago,14490000,0,0,0,2
61,750,2018,1400,92900,Blanco,Araucanía,7790000,0,0,0,6
49,5888,2023,1500,21500,,Metropolitana de Santiago,19700000,1,1,0,1
60,723,2021,2000,70819,,X Los Lagos,16300000,0,1,,3
11,176,2017,2200,150000,,Metropolitana de Santiago,13500000,1,1,1,7
19,5603,2020,1800,99999999999,,Región de La Araucanía,11790000,0,0,,4
11,5917,2022,1500,33174,,Araucanía,7386555,0,0,0,2
43,5587,2020,,43806,Plata,Bío Bío,8290000,0,1,,4
11,160,2015,,210000,,Metropolitana de Santiago,4900000,1,0,,9
49,813,2016,1600,84000,,Metropolitana de Santiago,5900000,0,0,0,8
61,748,2011,1000,116542,,Metropolitana de Santiago,3999000,0,0,0,13
10,134,2014,,90000,,Metropolitana de Santiago,5500000,0,0,,10
23,311,2011,,119000,,IX Araucanía,5100000,0,0,,13
64,792,2020,2000,128154,,X Los Lagos,17000000,1,0,1,4
20,287,2008,2300,320000,,Valparaíso,4500000,0,0,0,16
52,687,2013,1600,171392,,Maule,5300000,0,0,0,11
63,763,2006,1600,270000,,Maule,3900000,0,0,0,18
11,908,2011,,134000,,Maule,3900000,0,0,,13
55,697,2012,2000,90500,,Metropolitana de Santiago,5990000,0,1,,12
19,1058,2016,,154000,,OHiggins,5750000,0,0,,8
20,293,2019,5000,56000,,Metropolitana de Santiago,35700000,0,1,1,5
20,286,2023,0,28491,,IX Araucanía,34690000,0,1,,1
27,1691,2021,1200,13000,,XII Magallanes & Antártica,8700000,0,0,0,3
77,1446,2006,,204500,Amarillo,Metropolitana de Santiago,16980000,0,1,1,18
7,6038,2022,7100,17180,,IX Araucanía,7490000,0,0,0,2
63,770,2016,1600,135000,,Bío Bío,8000000,0,1,0,8
33,401,2018,1400,185000,,Valparaíso,7500000,0,0,0,6
27,353,2020,,99999999999,,Región Metropolitana,1000000,0,0,,4
47,1454,2020,,277709,,OHiggins,11290000,1,0,0,4
20,293,2021,3500,85400,Blanco,Metropolitana de Santiago,36990000,0,1,1,3
45,602,2014,2500,218000,,Maule,8900000,1,0,1,10
10,5879,2022,1500,19200,Plata,Bío Bío,13990000,0,1,0,2
27,1691,2018,1200,50000,,Metropolitana de Santiago,6600000,0,0,0,6
47,616,2017,2000,114000,,IX Araucanía,9990000,0,0,,7
47,620,2018,3500,107000,Grafito,Metropolitana de Santiago,13990000,0,1,0,6
40,470,2022,,40000,,Metropolitana de Santiago,20000000,0,1,,2
11,1806,2019,1400,46000,,Maule,7200000,0,0,0,5
42,575,2016,,68250,Gris,Metropolitana de Santiago,15490000,0,1,,8
59,720,2019,2200,52400,Gris,Valparaíso,21990000,1,1,1,5
61,747,2019,2400,49500,,Metropolitana de Santiago,13500000,0,0,1,5
64,5900,2022,1000,48000,Blanco,Metropolitana de Santiago,11990000,0,0,0,2
27,1691,2019,1200,99999999999,,Metropolitana de Santiago,6290000,0,0,0,5
9,5579,2021,,49405,,Coquimbo,8780000,0,0,,3
27,338,2016,,142700,,Maule,17500000,1,0,,8
61,1453,2016,1600,87000,,Valparaíso,8690000,0,0,,8
11,820,2023,,800,,Valparaíso,12990000,0,0,,1
45,599,2019,3000,63770,Plata,Metropolitana de Santiago,24500000,0,1,1,5
20,284,2022,3200,37000,Azul,Metropolitana de Santiago,22980000,1,0,0,2
27,338,2010,2400,99999999999,,Región Metropolitana,6970000,0,1,1,14
11,158,2021,1500,74200,,Región de Valparaíso,8990000,0,0,,3
63,766,2022,,40100,Negro,Metropolitana de Santiago,38990000,1,1,,2
45,601,2013,2000,248000,,Metropolitana de Santiago,6500000,0,1,0,11
31,382,2019,3600,38600,,Región Metropolitana,20900000,0,1,0,5
40,474,2017,2000,104000,,Bío Bío,13000000,0,1,0,7
27,1471,2023,,16483,,Metropolitana de Santiago,16890000,0,1,,1
22,6042,2023,,10400,Blanco,Metropolitana de Santiago,14690000,0,1,,1
34,427,2017,3000,124800,Azul,Metropolitana de Santiago,27990000,1,1,1,7
33,401,2022,1400,12000,,Los Lagos,10990000,0,0,0,2
16,240,2018,,53500,,Bío Bío,12500000,0,1,,6
31,5983,2021,3600,46400,Blanco,Metropolitana de Santiago,50990000,0,1,1,3
27,353,2007,1500,388572,,Valparaíso,3200000,1,0,0,17
47,609,2011,2500,137000,,Los Ríos,7500000,0,1,1,13
64,780,2019,1600,57000,,Metropolitana de Santiago,8600000,0,0,0,5
19,1056,1979,900,100000,,VIII Biobío,1500000,0,0,,45
9,1713,2023,1200,10300,,Coquimbo,6000000,0,0,0,1
43,5586,2020,1500,45000,,Metropolitana de Santiago,9000000,0,0,0,4
33,395,2019,1600,47433,,VI O'Higgins,9990000,0,0,,5
27,340,2005,2500,220000,,Metropolitana de Santiago,7800000,1,0,,19
45,606,2011,2000,125000,Gris,Metropolitana de Santiago,5980000,0,0,,13
61,748,2013,1000,87528,,Metropolitana de Santiago,2800000,0,1,0,11
65,803,2013,2000,172000,,Bío Bío,8000000,0,1,0,11
20,293,2021,3500,90000,,Ñuble,36000000,0,1,1,3
47,616,2013,2000,110000,,Valparaíso,7600000,0,1,1,11
11,176,2014,2200,173000,,Maule,7000000,1,0,0,10
43,5586,2023,1500,9000,,Metropolitana de Santiago,10500000,0,0,0,1
52,819,2018,1600,83837,Blanco,Metropolitana de Santiago,5980000,0,0,0,6
52,686,2018,,500000,,Región Metropolitana,6900000,0,0,0,6
33,400,2016,1400,110000,,Metropolitana de Santiago,8250000,0,1,0,8
27,332,2009,3800,90000,,Región Metropolitana,4980000,0,1,,15
47,610,2021,1600,50000,,Región Metropolitana,9990000,0,0,,3
20,287,2014,,120000,Negro,Metropolitana de Santiago,7690000,0,1,,10
64,781,2017,2000,96000,,Metropolitana de Santiago,11980000,1,1,0,7
50,5972,2021,0,7500,,Metropolitana de Santiago,121900000,3,1,,3
31,1637,2021,1800,42000,,Región Metropolitana,13000000,0,0,,3
59,719,2015,2000,170000,,Región Metropolitana,10000000,1,0,,9
47,622,2011,2500,200000,,OHiggins,8700000,1,1,,13
31,385,2018,,57372,,Metropolitana de Santiago,12390000,0,0,,6
47,609,2021,2500,47772,,Valparaíso,15990000,0,1,,3
11,908,2014,800,640000,,Metropolitana de Santiago,4000000,0,0,0,10
47,610,2019,1600,83000,,Metropolitana de Santiago,7500000,0,0,0,5
31,1637,2022,1700,25500,,OHiggins,12850000,0,1,0,2
42,1437,2022,7900,17900,,V Valparaíso,57000000,1,1,,2
63,760,2013,,171000,Gris,Los Lagos,-1,0,1,1,11
47,612,2011,1600,130000,,Metropolitana de Santiago,4500000,0,0,0,13
47,609,2011,2500,163000,,IX Araucanía,6000000,0,0,1,13
61,6130,2021,,3245,,IV Coquimbo,6800000,0,0,,3
6,5946,2020,1500,24000,Azul,Metropolitana de Santiago,23890000,0,1,0,4
210,5878,2021,,25312,,Metropolitana de Santiago,24990000,0,1,,3
27,340,2018,2500,84500,,Metropolitana de Santiago,19400000,1,0,0,6
43,5988,2021,1500,72000,,Metropolitana de Santiago,10000000,0,0,0,3
38,830,2018,0,90000,,Región Metropolitana,12400000,1,0,,6
52,5600,2021,1600,60000,Gris,Metropolitana de Santiago,10690000,0,0,0,3
61,752,2018,,38000,Negro,Metropolitana de Santiago,4300000,0,0,,6
27,5914,2020,1600,67000,,Valparaíso,13190000,0,1,0,4
33,1161,2010,,190000,,Metropolitana de Santiago,7990000,1,1,,14
29,1669,2018,1500,94000,,Araucanía,5000000,0,0,,6
60,725,2016,2500,108000,Blanco,Araucanía,13890000,0,1,1,8
43,5586,2023,1500,16500,,Ñuble,12500000,0,1,0,1
11,943,1999,1400,313332,,Metropolitana de Santiago,600000,0,0,0,25
31,1637,2021,1800,22000,,Metropolitana de Santiago,14000000,0,1,,3
33,399,2012,,132000,,VIII Biobío,5600000,0,0,,12
33,410,2017,,47000,,Los Ríos,7200000,0,0,,7
38,452,2017,2200,154340,,Región Metropolitana,9000000,1,0,,7
59,720,2019,2200,145000,,Maule,16500000,1,0,1,5
33,400,2017,1000,61000,,V Valparaíso,9200000,0,1,,7
31,389,1995,,99999,,Atacama,5500000,0,0,,29
27,340,2016,2500,228500,,Metropolitana de Santiago,8500000,1,0,0,8
10,5882,2022,1500,26000,Plata,Metropolitana de Santiago,8990000,0,0,0,2
20,285,2015,2000,87800,,Valparaíso,8500000,0,0,,9
20,298,2020,,31000,,Metropolitana de Santiago,25690000,0,1,1,4
34,425,2021,2000,38500,,Metropolitana de Santiago,41190000,0,1,1,3
20,293,2019,5000,152000,Plata,OHiggins,22500000,0,1,1,5
16,6109,2013,,155000,,XI Aisén,15500000,0,1,1,11
45,602,2022,0,103047,,IV Coquimbo,16900000,1,0,,2
47,622,2011,2500,249804,,Metropolitana de Santiago,7500000,1,0,1,13
112,5590,2021,2000,133000,Plata,Metropolitana de Santiago,10990000,1,0,1,3
11,1806,2020,1400,16440,,Metropolitana de Santiago,8490000,0,0,,4
65,5849,2019,2000,50964,,Región Metropolitana,25990000,0,1,,5
47,616,2023,,11726,Plata,Metropolitana de Santiago,19190000,0,0,,1
11,149,2021,3600,42000,,Metropolitana de Santiago,30500000,0,1,0,3
13,208,2023,1500,10975,,Región Metropolitana,25480000,1,1,0,1
33,1161,2008,2900,247500,,VI O'Higgins,6800000,1,1,,16
11,151,2015,5300,113000,,Maule,21000000,0,1,1,9
202,5856,2021,1200,97665,Blanco,Metropolitana de Santiago,-1,1,0,0,3
63,763,2023,,19900,,Metropolitana de Santiago,19090000,0,1,,1
33,393,2013,2000,116000,,Bío Bío,10890000,0,1,1,11
61,736,2018,1200,72000,Blanco,Metropolitana de Santiago,6780000,0,0,0,6
40,472,2021,4000,14000,,IIAntofagasta,30000000,0,1,1,3
47,609,2021,2500,99999999999,,Metropolitana de Santiago,9990000,0,1,,3
33,1161,2012,2200,222000,,Coquimbo,8500000,1,0,0,12
20,284,2008,2500,190000,,Ñuble,9500000,1,0,0,16
63,756,2021,,62000,,Bío Bío,10900000,0,0,,3
52,686,2017,1600,70000,,Metropolitana de Santiago,8900000,0,0,0,7
4,56,2015,1200,117000,Negro,Metropolitana de Santiago,9190000,0,1,0,9
27,346,2012,,130000,,Metropolitana de Santiago,1000000,0,0,,12
27,1471,2023,1500,2500,,Valparaíso,14500000,0,0,0,1
60,723,2016,2000,90000,,Araucanía,12500000,0,0,1,8
61,5943,2020,1000,84000,,XIV Los Ríos,5700000,0,0,0,4
52,687,2005,,225000,,Metropolitana de Santiago,2220000,0,0,,19
13,213,2021,1600,105000,,V Valparaíso,15990000,1,0,,3
33,407,2016,,81000,,IV Coquimbo,8900000,0,0,,8
11,820,2020,,19751,,Valparaíso,10990000,0,0,,4
33,401,2019,,120000,,Valparaíso,7590000,0,0,,5
49,1360,2022,1200,7500,,Metropolitana de Santiago,18900000,0,0,0,2
33,396,2006,,232000,,V Valparaíso,4000000,1,0,1,18
11,169,2015,2500,150000,,Valparaíso,10000000,1,0,,9
27,350,2009,1600,151000,,X Los Lagos,4900000,0,0,,15
13,201,2020,1600,96900,,IV Coquimbo,10290000,1,0,,4
27,338,2013,2400,154000,,Metropolitana de Santiago,9900000,0,1,1,11
112,6089,2022,0,9607,Blanco,Metropolitana de Santiago,33890000,3,1,0,2
47,615,2003,1800,189000,,Metropolitana de Santiago,2700000,0,0,0,21
49,642,2015,1600,162000,,Región Metropolitana,4500000,1,0,0,9
9,5865,2023,,6798,,Antofagasta,15990000,0,1,,1
63,756,2010,3000,213000,,XIV Los Ríos,5200000,0,0,,14
49,813,2015,1600,240000,,Metropolitana de Santiago,7800000,1,0,0,9
38,453,2020,2200,170000,Rojo,Bío Bío,8590000,1,0,0,4
33,410,2017,1200,71000,,Metropolitana de Santiago,6480000,0,0,0,7
52,685,2014,2000,420000,,XVI Ñuble,3200000,0,0,,10
27,345,2013,,120971,,Metropolitana de Santiago,9600000,1,0,,11
11,5917,2021,1500,20200,,Metropolitana de Santiago,8000000,0,0,0,3
40,468,2006,,0,,Región Metropolitana,4000000,0,1,,18
11,149,2016,3600,125607,,Región de Los Lagos,11790000,0,1,1,8
47,1829,2021,1600,63000,,Metropolitana de Santiago,14830000,0,0,0,3
49,1360,2022,1200,30000,,Metropolitana de Santiago,13990000,0,0,0,2
60,726,2018,,86795,,Metropolitana de Santiago,11900000,0,1,,6
33,396,2016,,153000,,XIV Los Ríos,13480000,0,1,,8
33,5947,2021,7900,54218,,Región Metropolitana,13480000,0,0,0,3
40,470,2010,1600,100800,,Ñuble,4200000,0,0,0,14
42,538,2009,3000,200000,,IX Araucanía,8990000,0,1,0,15
33,393,2016,2000,101800,,Región de Valparaíso,9990000,0,1,,8
27,353,2010,1600,232000,,Metropolitana de Santiago,3850000,0,0,0,14
29,364,2013,1300,159454,,OHiggins,4500000,0,0,,11
49,640,2015,1600,150000,,Bío Bío,10900000,1,0,,9
27,5588,2022,1400,36000,,Metropolitana de Santiago,12390000,0,0,0,2
64,5900,2022,1000,15400,,Metropolitana de Santiago,14400000,0,0,0,2
33,396,2012,2400,104000,Plata,Metropolitana de Santiago,8980000,0,0,0,12
19,6072,2022,,17419,Rojo,Valparaíso,12990000,0,1,0,2
11,820,2013,1800,165000,,Bío Bío,7200000,0,0,,11
27,334,2020,,50000,,OHiggins,14990000,0,0,,4
52,819,2015,1600,120000,,Región Metropolitana,4450000,0,0,,9
33,401,2017,1400,107760,,Metropolitana de Santiago,7800000,0,0,0,7
4,57,2018,1400,21700,,Metropolitana de Santiago,15990000,0,1,,6
33,414,2017,2500,200000,,X Los Lagos,13500000,1,0,,7
27,334,2018,3500,101320,,VIII Biobío,13200000,0,0,,6
11,149,2015,3600,115000,,VI O'Higgins,7500000,0,1,,9
42,575,2017,1600,94000,,Coquimbo,15000000,0,0,0,7
47,1829,2022,1600,7831,,Metropolitana de Santiago,14290000,0,0,0,2
27,336,2013,2000,122000,,Bío Bío,8500000,0,1,0,11
27,346,2010,1100,136000,,Los Ríos,3600000,0,0,,14
27,1471,2018,1600,75000,,Metropolitana de Santiago,11500000,0,1,0,6
33,393,2015,2000,88000,Negro,Los Lagos,11790000,1,0,1,9
64,780,2021,1600,40000,,Metropolitana de Santiago,8800000,0,0,0,3
40,475,2021,3200,29000,,Región Metropolitana,20990000,1,1,1,3
17,1365,2023,,99999999999,Blanco,Araucanía,5990000,0,0,,1
33,401,2019,,50600,,Valparaíso,8490000,0,0,,5
27,352,2020,1100,23000,,Metropolitana de Santiago,7290000,0,0,,4
27,1471,2017,1600,29343,,Metropolitana de Santiago,10590000,0,0,,7
63,762,2009,2500,594000,,VII Maule,8000000,1,0,0,15
11,169,2013,,204029,,VII Maule,9000000,1,0,0,11
22,304,2013,1300,130000,,Metropolitana de Santiago,2850000,0,0,,11
4,56,2014,1800,79000,Negro,Metropolitana de Santiago,11490000,0,1,0,10
45,602,2022,2400,17000,Blanco,Araucanía,27990000,1,1,1,2
40,470,2018,,77000,,Bío Bío,12500000,0,0,,6
63,5857,2020,1000,82979,,OHiggins,7790000,0,0,0,4
4,31,2011,3000,109500,,Ñuble,19500000,0,1,,13
33,410,2017,1200,19929,,Valparaíso,5500000,0,0,0,7
20,5964,2020,1500,39000,Blanco,Metropolitana de Santiago,14980000,0,1,0,4
33,410,2019,,26600,,Metropolitana de Santiago,7880000,0,0,,5
45,598,2019,2000,92000,,Metropolitana de Santiago,12500000,0,0,0,5
33,400,2013,1400,1,Rojo,Metropolitana de Santiago,6280000,0,1,0,11
43,586,2019,1500,72900,Blanco,Coquimbo,99999999999,0,1,,5
47,613,2005,,300000,,Metropolitana de Santiago,3950000,1,0,,19
47,609,2013,2500,105250,,Magallanes y Antártica Chilena,9800000,0,0,1,11
49,646,2021,2000,117996,,Metropolitana de Santiago,17500000,1,0,0,3
43,5586,2021,1500,43398,,Metropolitana de Santiago,8500000,0,0,0,3
63,762,2018,,152000,,Región Metropolitana,9990000,1,0,0,6
63,756,2009,1500,175000,,Araucanía,6600000,0,0,0,15
65,793,2022,2000,36041,,Metropolitana de Santiago,46490000,0,1,,2
40,470,2019,2500,22500,,Metropolitana de Santiago,16700000,0,1,0,5
33,407,2017,,95395,Marrón,Metropolitana de Santiago,8990000,0,0,,7
16,241,2019,3600,62000,Azul,Metropolitana de Santiago,23500000,0,1,1,5
11,1808,2018,1800,90000,,Metropolitana de Santiago,8290000,0,0,,6
42,5826,2019,,24000,Blanco,Metropolitana de Santiago,79990000,0,1,,5
11,158,2013,1400,82000,,Ñuble,5500000,0,0,0,11
11,820,2018,1800,72000,,Bío Bío,8500000,0,0,0,6
11,155,2013,1600,140500,,Araucanía,5200000,0,0,0,11
61,1688,2018,1400,80530,,VI O'Higgins,9290000,0,0,,6
11,170,2016,1800,89900,,Ñuble,7400000,0,0,0,8
33,400,2011,,136000,,Región Metropolitana,5000000,0,0,,13
59,720,2020,2200,77000,,Metropolitana de Santiago,16900000,1,0,0,4
11,176,2019,1500,99999999999,Rojo,Metropolitana de Santiago,14900000,0,0,0,5
52,687,2018,,105000,,Metropolitana de Santiago,9500000,0,0,,6
23,5941,2021,,21893,,Metropolitana de Santiago,14000000,1,0,1,3
33,407,2014,,129500,,Región Metropolitana,8000000,0,0,0,10
20,286,2017,2300,102167,,VII Maule,20500000,0,1,1,7
20,293,2013,5000,164570,,IX Araucanía,14990000,0,1,1,11
63,760,2017,2500,80000,Azul,Metropolitana de Santiago,14990000,0,1,0,7
52,833,2007,,218000,,Metropolitana de Santiago,2500000,0,0,,17
20,298,2015,3500,54400,,Región Metropolitana,13990000,0,1,1,9
20,285,2015,2000,94600,,Metropolitana de Santiago,6900000,0,0,,9
64,1372,2022,1600,56000,,Los Lagos,8000000,0,0,0,2
10,137,2017,1000,41557,,Metropolitana de Santiago,4890000,0,0,0,7
45,602,2017,2400,198000,,IX Araucanía,16500000,1,0,,7
63,766,2019,,65517,,Región Metropolitana,22480000,0,1,,5
33,410,2022,,16000,,Araucanía,7700000,0,0,,2
33,409,2003,,173649,,VIII Biobío,4000000,0,0,,21
20,284,2018,3200,70576,,Región Metropolitana,15390000,1,0,1,6
45,602,2016,2400,218867,,VIII Biobío,10490000,1,0,,8
26,324,2021,1800,30000,,Metropolitana de Santiago,15000000,0,1,,3
40,474,2018,2200,106800,,IV Coquimbo,17490000,1,1,1,6
38,452,2012,2200,200008,,Región Metropolitana,5890000,1,0,,12
20,293,2020,3500,87000,Rojo,Metropolitana de Santiago,55000000,0,1,1,4
47,616,2018,2000,158000,,X Los Lagos,11450000,0,0,,6
47,610,2019,1600,147400,,Bío Bío,6000000,0,0,0,5
59,719,2019,2200,113000,,Metropolitana de Santiago,13290000,1,1,0,5
20,287,2020,2000,51100,,Región Metropolitana,14190000,0,1,,4
16,241,2013,,122000,,Metropolitana de Santiago,10000000,0,1,,11
49,657,3008,,88256,,Araucanía,15990000,0,1,,-984
49,642,2018,1600,98000,,Metropolitana de Santiago,9500000,1,0,0,6
63,756,2019,1500,66000,,Metropolitana de Santiago,10500000,0,0,,5
33,410,2015,,76000,,Región Metropolitana,6000000,0,0,,9
20,287,2019,,73000,,Metropolitana de Santiago,14090000,0,1,0,5
63,760,2013,2400,126000,,Metropolitana de Santiago,9800000,0,1,1,11
16,6109,2018,,220000,,Los Ríos,24500000,0,1,1,6
11,908,2021,1200,92000,Azul,Ñuble,6990000,0,0,,3
59,719,2018,2000,110000,,Los Ríos,9700000,1,0,0,6
61,746,2018,2400,65000,,Región Metropolitana,6700000,0,1,1,6
61,736,2018,1200,16400,,Metropolitana de Santiago,10000000,0,0,0,6
4,56,2019,1400,80000,,Metropolitana de Santiago,17499000,0,1,0,5
43,586,2021,1500,26,,Metropolitana de Santiago,6980000,0,0,,3
65,795,2022,2000,19800,,Metropolitana de Santiago,43990000,2,1,1,2
35,431,2022,3500,21000,Gris,Metropolitana de Santiago,40900000,0,1,1,2
48,634,2016,2000,120000,,Metropolitana de Santiago,12500000,0,1,0,8
21,1106,2021,1300,48000,,Metropolitana de Santiago,6800000,0,0,,3
49,657,2014,1600,98000,,Bío Bío,8290000,1,0,0,10
10,5583,2018,1500,55600,,Valparaíso,4900000,0,0,0,6
72,1408,2017,1500,29142,,IV Coquimbo,7500000,0,0,,7
47,613,2014,,146965,,Metropolitana de Santiago,7500000,0,0,,10
49,657,2018,2000,113100,Blanco,Metropolitana de Santiago,17980000,1,1,0,6
112,6056,2015,,146000,,Metropolitana de Santiago,18500000,1,0,,9
20,299,2019,2000,68100,,Valparaíso,11500000,0,1,0,5
29,6000,2021,,36772,,Región Metropolitana,10490000,0,0,0,3
33,393,2018,5900,51109,,Región Metropolitana,14980000,1,0,,6
10,5879,2024,1500,31,Negro,Metropolitana de Santiago,14990000,0,1,0,0
33,396,2014,,1,,XV Arica & Parinacota,9200000,1,1,,10
10,5881,2019,2000,23500,,Metropolitana de Santiago,10000000,0,0,0,5
47,610,2021,1600,35000,Grafito,Valparaíso,10390000,0,0,0,3
49,646,2017,2200,211000,,Araucanía,16500000,1,0,,7
47,622,2012,2500,100000,,Región Metropolitana,300000,1,0,,12
63,762,2022,,2600,,Región Metropolitana,28900000,1,0,1,2
64,792,2021,2000,88300,Gris,Bío Bío,17490000,1,0,,3
11,176,2019,1500,55000,Gris,Valparaíso,11980000,0,0,0,5
